,Company Ticker,Current Price,Graham Intrinsic,Modern Intrinsic,Financial Intrinsic
5286,SIBN,16.72,-37.346,-22.578,
5287,FFIC,19.74,36.051,23.058,20.8128096
5288,TIPT,16.45,,,
5289,CLOV,1.21,-86.90870000000001,-48.5721,
5290,SGHT,12.69,,,
5291,VVI,25.79,-680.36,-391.44,
5292,112040.KQ,40700.0,,,
5293,SYRMA.NS,276.8,,,
5294,ZYME,9.11,-109.19,-64.44,
5295,TRMR,7.64,,,
5296,IGTI3.SA,2.38,3.8190000000000004,2.4320000000000004,2.5187806
5297,REX,34.11,12.004999999999999,7.3500000000000005,37.06516800000001
5298,HYLN,3.16,,,
5299,HLVX,16.01,,,
5300,ACES.JK,505.0,1897.4610000000002,1083.563,581.2653590000001
5301,ECN.TO,3.07,-7.56088,-4.09944,
5302,EVC,6.21,1.2350000000000003,0.4800000000000001,
5303,TURI.JK,1560.0,,,
5304,CRMT,88.09,406.62699999999995,231.06099999999998,102.0913263
5305,SAFARI.NS,2104.05,,,
5306,BLBD,19.84,15.784999999999997,9.02,22.985624999999995
5307,IIIN,29.31,65.895,38.199999999999996,33.108321999999994
5308,GCO,45.79,-113.14500000000001,-67.49000000000001,
5309,HVT,35.0,141.923,82.209,39.6430203
5310,ZIL2.DE,8.18,-26.6112,-15.065599999999998,
5311,BW,6.43,2.248,1.399,6.679385700000001
5312,TREE,43.6,-541.025,-279.725,
5313,DXPE,30.7,-78.57000000000001,-43.74,
5314,MYPS,4.4,,,
5315,SST,4.91,,,
5316,ALLK,6.45,38.75,10.85,
5317,CMBM,21.25,63.99,36.45,24.473988000000002
5318,LASR,12.43,-76.72500000000001,-39.875,
5319,SUPRAJIT.NS,333.65,66.14999999999999,50.4,336.85722
5320,PCBL.NS,117.8,,,
5321,9990.HK,5.05,,,
5322,RUTH,16.9,-29.488000000000003,-16.944,
5323,CCBG,33.53,44.894999999999996,28.47,35.540634000000004
5324,AUDC,17.64,34.865,20.045,20.172309499999997
5325,NRGV,4.03,,,
5326,ABS2.F,13.28,,,
5327,NKTR,2.93,15.189,0.7469999999999997,
5328,ENGINERSIN.NS,81.05,-39.712,-4.896000000000003,74.70267840000001
5329,DWAC,15.01,,,
5330,SD,15.93,-143.745,-93.24,
5331,ALVR,6.17,,,
5332,PACK,7.04,,,
5333,TNP,19.51,-22.8,-13.600000000000001,
5334,ACE.NS,369.9,,,
5335,LIND,9.81,-156.195,-85.44,
5336,KTKBANK.NS,144.6,832.0580000000001,458.324,177.534416
5337,CVGW,31.7,-15.953,-9.159,
5338,DM,1.73,-57.586499999999994,-30.368999999999993,
5339,BLNK,10.26,,,
5340,NTGR,19.34,322.3584,168.6867,29.918430359999995
5341,HA,10.47,2101.19,1025.57,
5342,AMRS,1.59,,,
5343,BRMK,4.25,,,
5344,DHIL,184.51,,,
5345,VRLLOG.NS,505.05,60.05100000000001,33.078,621.8779884
5346,ALTG,17.23,,,
5347,SIM0.F,83.0,,,
5348,KRUS,55.77,,,
5349,INFIBEAM.NS,16.45,,,
5350,VECT,8.06,-151.21800000000002,-90.95400000000001,
5351,JSWHL.NS,3977.1,,,
5352,RELINFRA.NS,130.95,,,
5353,MBWM,34.76,71.78500000000001,43.95,37.52978400000001
5354,ENENTO.HE,20.95,34.425000000000004,19.44,24.507521999999998
5355,MLTX,14.78,,,
5356,SMMT,2.325,,,
5357,TRST.L,108.0,,,
5358,CIR,26.84,-191.5392,-121.28960000000001,
5359,VTNR,7.86,-32.980000000000004,-18.360000000000003,
5360,FRPH,57.73,-22.880000000000003,0.0,53.660256
5361,INGN,23.5,93.63300000000001,46.184000000000005,
5362,SMBC,47.84,,,
5363,SVM,3.2,4.4585,2.892,3.3605039999999997
5364,OSPN,13.66,-1.7500000000000002,-1.2600000000000002,
5365,SOHU,15.72,-41.2596,-26.6523,
5366,FDC.NS,264.7,798.9799999999999,449.53999999999996,311.46715599999993
5367,TNGX,6.17,,,
5368,SMRT,2.6,,,
5369,NVTA,2.08,-109.613,-67.11,
5370,AORT,13.39,,,
5371,ARTNA,57.64,29.535,19.69,59.94352000000001
5372,PFLT,10.94,,,
5373,RPOWER.NS,11.65,-273.8814,-176.6232,
5374,HROW,18.62,-5.005,-2.8600000000000003,
5375,GTX,8.35,-26.01,-15.81,
5376,ANORA.HE,7.22,,,
5377,CSBBANK.NS,245.95,,,
5378,OIS,8.84,7.233600000000001,-0.013199999999999719,
5379,THFF,44.09,,,
5380,CALT,17.44,,,
5381,TPIC,13.16,-26.19,-14.580000000000002,
5382,GMDCLTD.NS,135.95,276.705,154.43999999999997,162.398925
5383,CERS,2.94,,,
5384,SNDL,2.04,,,
5385,MXCT,5.2,,,
5386,CRLBF,1.8,,,
5387,BH,171.97,,,
5388,GHRS,10.03,,,
5389,SMR,10.7,,,
5390,AGX,39.28,43.035000000000004,25.67,43.20261000000001
5391,NRIX,11.65,,,
5392,301011.SZ,31.17,,,
5393,AMPX,6.12,,,
5394,FARO,27.44,46.580000000000005,25.16,35.6694
5395,NSTG,10.93,,,
5396,API,4.0,174.3364,85.7052,
5397,VARROC.NS,273.9,-2835.1128,-1544.8264,
5398,OBE,6.84,,,
5399,EVER,15.5,6.864,2.112,
5400,VORB,1.65,,,
5401,TK,5.15,-26.65,-15.579999999999997,
5402,RBD.NZ,6.26,8.559999999999999,4.967499999999999,7.122097
5403,RKFORGE.NS,270.85,-734.804,-385.112,
5404,AVEO,15.0,,,
5405,6180.TWO,89.5,,,
5406,RPTX,12.16,,,
5407,LND,5.18,,,
5408,HY,31.27,85.085,48.62,35.962225
5409,RWAY,12.93,,,
5410,SBOW,25.42,-480.815,-311.88,
5411,EOLS,9.05,-200.445,-113.505,
5412,TRC,19.55,-1.155,-0.6599999999999999,
5413,PLCE,42.6,54.66299999999999,0.9589999999999966,
5414,CAN,2.77,,,
5415,HMST,27.63,102.15,63.56,29.584002
5416,SENS,1.09,-55.9063,-30.0679,
5417,SMWB,6.73,,,
5418,ECC,10.85,,,
5419,DOYU,1.51,-20.6856,-11.04405,
5420,ONL,9.07,,,
5421,AROW,31.05,66.008,41.144,33.1928776
5422,AMSWA,14.91,6.885000000000001,3.9099999999999997,17.193868000000002
5423,SRNE,0.94,-107.25,-57.2,
5424,CCNE,24.13,,,
5425,BFLY,2.44,,,
5426,ZEUS,46.3,-37.7692,-20.2321,
5427,NPK,73.44,,,
5428,POWL,42.5,32.775,19.549999999999997,46.7544
5429,TSVT,12.85,,,
5430,WSR,10.25,,,
5431,LEV,2.29,,,
5432,HIKAL.NS,330.95,,,
5433,263750.KQ,46750.0,,,
5434,SIGA,6.79,7.454999999999999,5.68,6.855476
5435,BELFB,39.49,,,
5436,EZPW,8.93,-92.63,-49.559999999999995,
5437,ANGO,12.96,-170.55499999999998,-97.46,
5438,OPY,45.8,449.295,256.74,52.60836
5439,MCBS,20.25,,,
5440,ARCT,19.14,,,
5441,CNSL,,,,
5442,VLN,4.87,-232.9685,-125.837,
5443,SML.NZ,3.48,24.483079999999998,13.04729,4.787199252
5444,DOMO,14.44,,,
5445,BVB.F,4.116,,,
5446,DGICA,15.11,57.0,34.0,16.632
5447,ONTF,9.61,,,
5448,QTRX,13.18,,,
5449,3694.T,1167.0,,,
5450,SI,15.0,129.36999999999998,69.36,20.01648
5451,OLP,23.66,27.265,17.29,25.080342
5452,QNBFL.IS,81.2,,,
5453,ATLC,32.9,191.57500000000002,106.65,39.436800000000005
5454,SGMO,3.05,24.569999999999997,9.809999999999999,
5455,HDSN,10.23,-8.219999999999999,-4.4399999999999995,
5456,SCHNEIDER.NS,173.2,,,
5457,GAMI,18.98,,,
5458,BOOM,25.11,-16.490000000000002,-9.180000000000001,
5459,CECO,14.15,,,
5460,ZUMZ,25.08,115.5,66.0,28.841999999999995
5461,AR4.DE,15.74,58.82400000000001,38.872,16.396794399999997
5462,BHG,0.8053,-208.353,-109.649,
5463,GREENLAM.NS,310.75,,,
5464,AKUS,,,,
5465,SFIX,4.16,-58.966699999999996,-31.878600000000002,
5466,RADA,,,,
5467,LAW,8.39,-61.337,-32.951,
5468,MCS,15.36,-154.76999999999998,-88.44,
5469,RL9A.F,2.0,,,
5470,TRDA,16.18,,,
5471,COOK,3.94,-17.00734,-9.87042,
5472,FFIE,0.6902,,,
5473,MVST,1.55,,,
5474,0799.HK,2.95,,,
5475,FNKO,10.59,1.5290000000000001,1.067,10.875621899999999
5476,069080.KQ,18750.0,,,
5477,NEWT,19.43,23.055,15.9,20.012694000000003
5478,FSBC,28.25,,,
5479,EQBK,30.47,-117.42,-70.04,
5480,TRSSF,1.52,-40.934,-22.788,
5481,BCOM.TA,1543.0,,,
5482,TSP,2.2,-98.33564000000001,-63.22307,
5483,SWBI,10.49,209.05499999999998,119.46,12.051884999999999
5484,HEIDELBERG.NS,175.65,1967.0549999999996,1012.815,330.3383984999999
5485,DDI,9.63,,,
5486,BMRC,30.37,66.97500000000001,39.95,33.42405
5487,ZYXI,12.59,,,
5488,MTW,13.64,-23.309000000000005,-13.167000000000002,
5489,MOFG,31.1,46.059999999999995,28.2,33.664032
5490,SKYT,11.5,-45.105000000000004,-25.110000000000003,
5491,TATACOFFEE.NS,210.95,,,
5492,6633.HK,5.43,,,
5493,HEG.NS,1009.85,,,
5494,BKD,2.75,12.540000000000001,7.48,3.0250000000000004
5495,IBEX,25.6,,,
5496,PHAT,8.13,,,
5497,SENEA,58.65,,,
5498,EGY,4.71,,,
5499,ABML,0.6999,,,
5500,GRRR,6.31,,,
5501,SPANDANA.NS,563.6,,,
5502,2753.TW,240.0,,,
5503,CVEO,34.77,0.77,0.44,36.35035
5504,BHIL,2.32,,,
5505,TTI,3.97,-26.999000000000002,-14.616000000000003,
5506,BIG,16.38,-214.5852,-62.990100000000005,14.63944698
5507,VALU,50.65,,,
5508,APEN,9.93,,,
5509,WISH,0.6398,-60.4198,-46.3414,
5510,SOI,10.6,5.2562,1.5006,
5511,LILM,1.17,,,
5512,GEVO,2.08,-41.300999999999995,-22.592,
5513,CMAX,4.59,,,
5514,BLND,1.9,,,
5515,GLOP,8.66,-7.124,-2.1319999999999997,7.641488400000001
5516,ORRON.ST,17.0,,,
5517,OLECTRA.NS,466.35,,,
5518,GDL.NS,,,,
5519,RSVR,7.21,57.23,31.859999999999996,8.623439999999999
5520,AVDL,7.76,5.005,2.8600000000000003,8.923655
5521,NUVB,2.09,,,
5522,BZH,15.04,41.415,27.61,15.610192
5523,TGB,1.66,,,
5524,GAIN,14.06,-6.8149999999999995,-4.699999999999999,
5525,BNGO,1.56,,,
5526,MPX,13.26,19.665,11.729999999999999,14.62593
5527,MIDHANI.NS,200.9,,,
5528,ACRV,21.96,,,
5529,BHB,30.98,,,
5530,ATCX,12.21,,,
5531,TRIN,13.2,,,
5532,MVIS,2.77,-2.907,-1.734,
5533,ONEW,29.31,,,
5534,SLN,13.1,,,
5535,DESP,6.7,,,
5536,SMBK,27.32,,,
5537,AAN,14.64,-32.291999999999994,-8.556,13.150571999999999
5538,SWIM,3.86,-46.9829,-24.847199999999997,
5539,AUTOAXLES.NS,2500.35,,,
5540,HUG.WA,24.28,,,
5541,WSTCSTPAPR.NS,533.05,,,
5542,MX,10.08,471.24999999999994,256.36,12.831572000000001
5543,TSAT,9.0,,,
5544,SURYAROSNI.NS,642.35,1536.39,833.7,822.3045119999999
5545,AO.L,61.95,420.0,223.2,86.44536
5546,ATRA,4.26,,,
5547,CSV,31.62,70.07000000000001,40.04,36.33448
5548,PLPC,92.08,,,
5549,6736.T,2388.0,,,
5550,HYZN,1.55,,,
5551,LOCO,12.04,26.180000000000003,14.96,13.84922
5552,RMR,27.04,11.245,10.379999999999999,26.786628
5553,ITRN,21.8,29.953,17.094,24.952435199999996
5554,NAZARA.NS,551.25,,,
5555,LXFR,16.78,34.845,20.2,19.002644999999998
5556,CVLG,33.01,18.87,12.24,34.657560000000004
5557,CYXT,2.44,,,
5558,CMTL,15.93,-142.79999999999998,-80.64,
5559,IRMD,36.06,3.48,1.96,41.84786
5560,AKYA,11.66,,,
5561,ATRO,13.94,-453.08,-236.88000000000002,
5562,MITK,9.68,8.47,4.84,11.28633
5563,KZR,6.53,,,
5564,CHENNPETRO.NS,240.75,,,
5565,LQDA,6.87,-591.5360000000001,-300.608,
5566,2660.HK,3.23,,,
5567,HAW.DE,45.2,60.684999999999995,37.629999999999995,48.407232
5568,SSTI,36.06,6.8500000000000005,3.7,46.87800000000001
5569,TPC,8.46,60.419999999999995,36.04,9.304680000000001
5570,SUPV,2.6,-15.128999999999998,-6.436999999999999,2.0093362
5571,CTO,19.15,,,
5572,3026.KL,29.74,,,
5573,METC,10.15,-2.0352,-1.3476,
5574,SOUTHBANK.NS,17.45,-8.208,-5.424,
5575,ANIK,30.46,-48.165,-28.73,
5576,HTBI,27.45,39.690000000000005,24.3,29.690712
5577,PGEN,1.68,-7.514499999999999,-5.311,
5578,ABUS,2.69,,,
5579,LXRX,2.28,-62.487,-32.701,
5580,GBLI,29.17,-42.18,-25.16,
5581,FUBO,2.1,,,
5582,RYAM,6.66,-3.4050000000000002,-1.675,-5.513000000000001
5583,GLDD,6.5,-10.674999999999999,-3.66,5.646648
5584,AARTIDRUGS.NS,382.5,,,
5585,ARL,26.95,,,
5586,ORC,11.65,,,
5587,ICVX,11.0,,,
5588,IMAB,5.07,-3.0250000000000004,-1.6500000000000001,
5589,FCU.TO,0.86,,,
5590,ANANTRAJ.NS,107.2,,,
5591,EBTC,35.6,,,
5592,BZUN,6.9,18.5194,12.0922,7.206530960000001
5593,RMNI,4.71,-7.469,-4.268,
5594,T5N.F,0.534,,,
5595,VIGL,11.72,,,
5596,NEWP,2.72,,,
5597,NREF,19.22,,,
5598,XPER,10.13,,,
5599,IPI,32.87,148.1236,70.3768,
5600,ESPR,5.62,-220.80599999999998,-124.758,
5601,NNOX,7.9,,,
5602,MEKKO.HE,9.37,28.05,18.7,9.75936
5603,BIRD,2.85,17.914199999999997,6.707599999999999,
5604,LOVE,27.86,65.75999999999999,35.519999999999996,36.21696
5605,SKE,5.57,,,
5606,PROC,3.95,,,
5607,CPSI,29.39,37.73,21.56,33.79873
5608,DXLG,6.69,-48.51,-27.72,
5609,VESUVIUS.NS,1672.3,,,
5610,PETS,19.14,12.859200000000001,10.6096,19.132972640000002
5611,HCI,49.33,204.16500000000002,111.68,61.68575000000001
5612,PPAP.KH,,,,
5613,GCBC,48.71,,,
5614,GHG,3.86,7.69888,4.927440000000001,4.07626884
5615,300467.SZ,13.78,,,
5616,VAXX,2.81,130.9701,61.681799999999996,
5617,SCWO,3.3,,,
5618,PRPL,4.56,3.0160000000000005,1.7280000000000002,5.22576
5619,TINPLATE.NS,315.9,,,
5620,WVE,4.35,,,
5621,EVTL,1.91,,,
5622,NGM,5.02,,,
5623,LQDT,13.14,-4.233,-1.649,10.755279500000002
5624,IFBIND.NS,832.75,712.0889999999999,380.492,1130.8423154000002
5625,AZRN.AS,3.2,,,
5626,GREENPANEL.NS,284.25,,,
5627,0709.HK,1.98,2.2483999999999997,1.5256999999999998,2.0480617199999998
5628,BWB,15.0,40.425000000000004,23.1,17.26725
5629,NR,4.63,-101.7615,-53.342000000000006,
5630,SRDX,28.96,14.820000000000002,8.84,31.734560000000002
5631,VNDA,7.27,33.894,18.102,9.8947422
5632,DYL.AX,0.77,,,
5633,MAYA.JK,515.0,,,
5634,DMRC,20.21,-150.35,-83.7,
5635,NOA,15.28,38.125,22.5,16.941375000000004
5636,AVNW,35.65,41.925000000000004,24.51,39.833136
5637,298690.KS,4310.0,,,
5638,PFHD,28.65,,,
5639,BRT,21.18,,,
5640,TARS,15.06,17.437,7.261,
5641,INO,1.58,-107.40729999999999,-56.654399999999995,
5642,EGRX,31.0,12.093,8.439,31.835048699999998
5643,AGCNET.NS,,,,
5644,HIPO,16.86,,,
5645,CO,2.9876,41.579499999999996,22.459,3.882372
5646,CNCE,8.33,,,
5647,DJCO,289.22,,,
5648,MOIL.NS,157.15,47.7696,32.4373,162.69932033999999
5649,DZSI,12.73,-80.99499999999999,-45.089999999999996,
5650,TCI,46.31,,,
5651,CMPS,9.47,,,
5652,MCPHY.PA,13.28,,,
5653,INSE,15.76,-28.785,-17.17,
5654,NETI,10.6,,,
5655,AURA,10.74,,,
5656,TPB,22.71,40.596,25.907999999999998,24.064084799999996
5657,AIRS,6.69,,,
5658,ALRS,19.9,,,
5659,TG,11.65,-118.72099999999999,-65.603,
5660,DSGN,7.04,,,
5661,091810.KS,3035.0,,,
5662,KOD,7.16,-96.90299999999999,-56.454,
5663,JMIA,3.72,,,
5664,RGC,28.02,,,
5665,PAG.F,3.09,,,
5666,AUTL,2.18,,,
5667,LGO,6.12,,,
5668,FF,8.97,30.209999999999997,18.02,9.864360000000003
5669,OTS.VI,165.0,,,
5670,JINDALPOLY.NS,705.55,,,
5671,IGIC,8.17,,,
5672,GLAD,10.63,5.735,3.7199999999999993,11.161395
5673,CDXS,5.86,-15.4,-8.8,
5674,LYTS,14.1,15.21,8.32,17.556500000000003
5675,7803.T,724.0,,,
5676,PEPG,17.09,,,
5677,CSTR,17.67,,,
5678,HT,9.06,-262.169,-142.332,
5679,QUOT,3.87,-35.0655,-19.521,
5680,JCHAC.NS,1175.4,-101.57840000000002,-55.02420000000001,
5681,SB,3.27,-9.0155,-5.187,
5682,GNTY,31.8,,,
5683,AR.TO,0.61,,,
5684,DSKE,8.46,1.17,0.64,10.575000000000001
5685,LMDX,1.12,,,
5686,BHR,4.87,-132.5881,-75.61930000000001,
5687,RBB,20.09,,,
5688,NWPX,38.48,59.565,35.53,42.416549999999994
5689,0078.HK,3.34,,,
5690,PFIS,51.93,,,
5691,HOV,65.77,-733.7,-336.6,41.04672
5692,AEVA,1.74,-77.9395,-43.389,
5693,FISI,24.79,86.24,52.8,26.80128
5694,RCH.L,91.55,107.5,30.099999999999998,
5695,3B7.F,3.145,,,
5696,INDOCO.NS,364.95,333.105,188.415,425.9369115
5697,REI,2.35,-287.1,-153.12,
5698,ALDX,6.32,-173.04900000000004,-89.57700000000001,
5699,BRCC,6.87,,,
5700,BARBEQUE.NS,775.8,,,
5701,CIFR,1.51,,,
5702,PRTS,6.85,-1.54,-0.88,
5703,FEAM,8.05,,,
5704,VOLTAMP.NS,2949.15,1236.8700000000001,870.3900000000001,3022.978995
5705,CIO,9.5,-1.5899999999999999,-0.96,
5706,ARLO,4.21,40.17,16.509999999999998,
5707,ITDC.NS,338.45,,,
5708,UIS,5.44,316.145,190.88,5.981702
5709,CTLP,5.06,-3.51,-1.92,
5710,GTHX,7.13,,,
5711,FMAO,27.18,,,
5712,MGTX,7.36,-20.482000000000003,-14.476,
5713,SCPL,16.17,33.367999999999995,19.049,18.617452
5714,AMNB,34.88,49.335,32.89,36.289032000000006
5715,MCBC,10.72,22.540000000000003,13.8,11.575440000000002
5716,KPTI,3.24,141.8162,63.42260000000001,
5717,OSUR,4.98,-10.7185,-5.967,
5718,STRO,6.4,33.858000000000004,14.206500000000002,
5719,AVON.L,950.0,21403.05,11915.1,1138.5539999999999
5720,DSX,4.07,-30.0625,-19.5,
5721,AXGN,9.07,,,
5722,PMTS,33.48,49.335,28.599999999999998,37.69894699999999
5723,STOK,9.24,71.68699999999998,30.095999999999993,
5724,TCNSBRANDS.NS,475.75,-809.1310000000001,-441.223,
5725,DIB.MI,22.24,,,
5726,TATASTLLP.NS,639.15,,,
5727,0050.HK,7.95,,,
5728,GOEV,0.9948,,,
5729,NILKAMAL.NS,1925.1,,,
5730,MAHLOG.NS,407.4,176.8,99.84,476.64489599999996
5731,PSTL,15.56,,,
5732,SPNE,9.54,2.9830000000000005,-2.8259999999999996,
5733,ARP.ST,49.65,,,
5734,CVRX,17.13,,,
5735,HUT,1.68,,,
5736,CURV,3.45,-4.5717,-2.6901,
5737,PNNT,5.76,41.31,22.14,7.7787000000000015
5738,DISHTV.NS,15.35,-595.976,-315.368,
5739,RRBI,50.22,,,
5740,NVEC,75.94,144.495,79.04,95.064125
5741,KSCL.NS,529.4,572.468,442.104,533.6263296
5742,SMTI,42.21,,,
5743,PNTG,12.17,26.244999999999997,13.919999999999998,17.100198
5744,ALPN,7.97,,,
5745,ORGO,2.6,2.1312,1.5056,2.66266
5746,MHLD,2.42,30.224999999999998,17.67,2.7081600000000003
5747,ADCT,4.4,-7.5394,-12.7842,
5748,NGMS,13.88,,,
5749,MRNS,6.86,-135.79999999999998,-75.6,
5750,SPWH,9.38,102.8764,57.1032,11.3150856
5751,NL,7.21,-15.149999999999999,-6.75,5.082345000000001
5752,VOR,5.54,,,
5753,SHRIPISTON.NS,1283.1,,,
5754,CASA,3.72,,,
5755,TCX,33.32,,,
5756,RBOT,3.12,,,
5757,RTN.L,36.9,-794.0640000000001,-455.607,
5758,NIU,4.66,4.69358,3.25704,4.792837632
5759,AMC.V,,,,
5760,PRCH,3.36,,,
5761,JTEKTINDIA.NS,108.7,,,
5762,CZNC,22.69,,,
5763,RXST,12.82,696.875,342.305,
5764,3798.HK,2.0,,,
5765,AVIR,4.21,,,
5766,BARK,1.53,,,
5767,NFL.NS,57.15,,,
5768,SHBI,17.48,38.760000000000005,23.12,19.208640000000003
5769,GCI,2.31,,,
5770,ASTEC.NS,1479.15,,,
5771,HLTH,2.29,,,
5772,CLAR,9.54,13.373999999999999,7.1819999999999995,12.678659999999999
5773,WEAV,5.44,-296.05,-158.53,
5774,ACET,8.11,-334.167,-180.861,
5775,OZ,97.09,,,
5776,CNTA,3.64,,,
5777,HATHWAY.NS,15.75,12.440999999999999,10.152999999999999,15.760044299999997
5778,MARKSANS.NS,64.85,,,
5779,KKCL.NS,449.15,-1862.952,-871.4159999999999,238.5511128
5780,NBN,45.13,,,
5781,SLQT,1.97,-5.493599999999999,-1.3607999999999996,1.7794879200000002
5782,LPTV,5.7,,,
5783,PRTH,4.49,,,
5784,CSW-A.TO,15.96,,,
5785,PTC.NS,93.6,861.3620000000001,470.22600000000006,117.67254660000002
5786,ALFOC.PA,49.6,113.505,63.214999999999996,59.50876800000001
5787,CIVB,21.86,53.900000000000006,33.0,23.617440000000002
5788,PETQ,10.65,-184.275,-100.8,
5789,GLUE,6.9,,,
5790,11B.WA,586.0,,,
5791,BBW,22.99,-105.49000000000001,-56.980000000000004,
5792,POWERMECH.NS,1876.95,,,
5793,OOMA,13.16,-11.429,-6.017,
5794,GLRE,9.65,3.1350000000000002,1.87,10.91299
5795,PAISALO.NS,62.7,,,
5796,MIRZAINT.NS,225.9,,,
5797,PMVP,7.51,-60.717,-33.411,
5798,VEL,10.15,,,
5799,PZA.TO,13.92,,,
5800,REMEDY.HE,22.7,,,
5801,STAR.NS,298.45,154.36499999999998,82.82,397.35191000000003
5802,FNLC,30.25,,,
5803,NINE,11.06,1272.726,601.3280000000001,
5804,SFST,41.57,80.85,49.5,44.97768
5805,0XD.F,1.33,,,
5806,7844.T,703.0,,,
5807,ALXO,8.17,,,
5808,HBLPOWER.NS,102.85,,,
5809,INOXWIND.NS,93.1,-172.466,-135.12800000000001,
5810,RM,32.84,298.32,163.68,40.723584
5811,BNR,3.01,-19.803299999999997,-12.813899999999999,
5812,SMMF,25.87,70.07,42.9,27.922751999999996
5813,GWH,2.1,3785.0321,1783.9323,
5814,GNE,12.92,,,
5815,OTLK,1.25,,,
5816,QD,1.32,1.01936,2.03318,1.274613284
5817,GBIO,5.3,,,
5818,BWMX,8.94,,,
5819,HBCP,39.65,,,
5820,ADB.MI,8.52,-3.5112,-2.8006,
5821,FET,33.07,-4736.799,-2416.167,
5822,VMD,8.42,,,
5823,VLGEA,22.29,,,
5824,NN,3.16,,,
5825,ACNB,38.75,,,
5826,FLL,9.31,0.0,0.0,0.0
5827,UTMD,89.82,,,
5828,WKHS,2.01,,,
5829,DFLI,7.91,,,
5830,6820.HK,1.16,,,
5831,ANNX,6.67,-260.528,-138.624,
5832,LUNG,8.87,-97.4,-54.2,
5833,CABA,10.57,,,
5834,GRVY,47.59,,,
5835,BLDE,4.25,103.31908000000001,49.09104000000001,
5836,VSTA,4.08,-4.62972,-2.99136,
5837,MLR,28.51,,,
5838,5478.TWO,78.6,297.21999999999997,169.84,90.37803999999998
5839,VERA,7.47,,,
5840,GROY,2.33,,,
5841,PHVS,9.48,-210.43200000000002,-116.51850000000003,
5842,MASS,10.15,,,
5843,VERU,4.15,6.065099999999999,3.0957999999999997,9.445149639999999
5844,FRGE,1.79,,,
5845,SKLZ,0.7526,,,
5846,GATO,4.68,,,
5847,TMC,1.09,,,
5848,GPMT,6.13,-13.5568,-8.8134,
5849,SAR,27.17,,,
5850,OMGA,5.93,,,
5851,BKUH,1.0,,,
5852,RAIN,10.0,,,
5853,7552.T,1844.0,,,
5854,HRTX,2.63,-259.164,-136.468,
5855,SIFY,1.65,,,
5856,AFCG,15.77,,,
5857,NATH,77.89,,,
5858,YRD,3.34,-6.552239999999999,-6.54037,
5859,5983.KL,3.5,,,
5860,SBT,6.18,,,
5861,BSRR,20.82,61.98499999999999,37.949999999999996,22.487652000000004
5862,SOL,4.76,2.541,1.452,5.473908
5863,AKTS,4.33,,,
5864,RELL,22.3,-5.819999999999999,-3.2399999999999998,
5865,NMG,5.63,,,
5866,TROO,3.12,,,
5867,HQI,22.61,,,
5868,TIG,6.12,,,
5869,VUZI,4.86,-25.462500000000002,-14.175,
5870,SLNA,3.41,,,
5871,GRIN,16.48,,,
5872,CPS,17.26,134.47,23.73,
5873,SOND,1.31,,,
5874,ATNM,13.0,,,
5875,VYGR,7.71,,,
5876,MMAT,0.83,,,
5877,WW,4.39,-5.243,0.32099999999999984,4.093071
5878,SUDARSCHEM.NS,384.2,,,
5879,QIWI.ME,316.0,,,
5880,OSG,3.72,,,
5881,ARQQ,2.41,,,
5882,ORIENTCEM.NS,123.1,19.3,30.88,119.43997999999999
5883,KNTE,6.78,,,
5884,VERI,8.39,-4389.498,-2199.5339999999997,
5885,ZFOX,2.58,,,
5886,NRIM,54.07,,,
5887,RDVT,22.17,,,
5888,FHTX,7.41,,,
5889,LUNA,9.22,,,
5890,KRT,15.42,,,
5891,EGAN,9.4,6.84,4.08,10.34088
5892,MVBF,23.91,,,
5893,WHF,13.2,29.075200000000006,18.772600000000004,13.866566560000003
5894,BBBY,2.35,-142.8391,-74.8323,
5895,ITIC,156.56,343.2,228.8,162.88896000000003
5896,RANI,5.93,26.765,10.605,
5897,OCUL,3.87,,,
5898,GILT,5.41,,,
5899,GTE,0.925,-78.652,-45.156000000000006,
5900,SATL,3.3938,,,
5901,AMPY,8.77,-475.09000000000003,-271.48,
5902,1301.T,3640.0,,,
5903,QSI,2.13,,,
5904,HUMA,2.88,,,
5905,OYST,11.17,,,
5906,ACB,0.91,,,
5907,UP,1.14,,,
5908,FSP,3.05,,,
5909,FBIZ,35.85,66.395,40.65,38.663028000000004
5910,ASTRAMICRO.NS,270.9,,,
5911,3817.T,3010.0,,,
5912,GPP,13.06,66.99,38.28,15.007499999999999
5913,VLDR,1.26,140.08409999999998,65.85929999999999,
5914,CDZI,4.25,,,
5915,CVCY,25.47,41.65,25.5,27.540000000000003
5916,APLD,3.16,,,
5917,ASA,15.06,,,
5918,BCBP,17.41,40.184999999999995,23.97,19.0773
5919,OBT,52.2,,,
5920,OPRX,17.34,-16.275,-8.549999999999999,
5921,BBLN,11.56,-14.424,-7.872,
5922,TLS,4.4,,,
5923,TUSK,6.2,,,
5924,ARAY,3.09,-25.485000000000003,-12.605000000000002,-4.91619
5925,RIDE,1.26,67.36488000000001,27.511440000000007,
5926,PCSB,19.04,,,
5927,ATAI,1.75,,,
5928,GABRIEL.NS,163.3,78.78,50.5,172.32074599999999
5929,EG7.ST,33.26,,,
5930,PRLD,5.97,-149.76600000000002,-80.87800000000001,
5931,VRCA,7.1,252.909,121.752,
